gene_id,Sample_Id,mRNA_expression
1131,218,0.5188
2433,218,2.2425
3401,218,-0.8359
562,218,-0.7159
1797,218,-0.631
341,218,-0.5668
3494,218,-0.6548
5851,218,0.8167
937,218,-1.358
5966,218,1.0744
1423,218,-1.157
1006,218,-0.5722
8049,218,1.686
807,218,-1.0487
3088,218,-0.9184
2309,218,1.1611
3133,218,0.6473
339,218,-0.649
43,218,-0.8688
366,218,-0.7015
5165,218,0.6147
1997,218,-0.758
583,218,-0.5595
5766,218,-0.7575
2639,218,1.2443
400,218,1.0876
8436,218,1.9353
390,218,-0.6306
819,218,-1.0284
632,218,-0.799
4067,218,1.3181
3440,218,-0.5918
330,218,4.4884
3123,218,0.7578
4056,218,0.6602
1983,218,-1.1849
5469,218,1.4678
7510,218,-1.0029
5367,218,0.806
1206,218,0.8842
1667,218,-0.5351
2185,218,1.0433
2366,218,-1.2624
817,218,-1.5494
7059,218,-0.8326
1743,218,-1.0184
1146,218,-1.3814
116,218,-0.5082
573,218,-1.092
581,218,0.6471
11758,218,-0.619
1591,218,1.4096
324,218,0.558
3053,218,-0.5687
2578,218,1.0497
919,218,0.8904
2335,218,1.0919
1838,218,0.6433
4080,218,1.2936
3376,218,-0.6768
3199,218,-0.5883
1365,218,0.5348
402,218,0.6873
1590,218,1.3723
2734,218,-0.8203
2971,218,-0.5783
4250,218,0.7249
79,218,-1.2558
556,218,-1.4118
226,218,1.0268
5430,219,0.9677
6092,219,0.6488
674,219,-0.8276
100,219,0.9899
883,219,-0.6738
885,219,2.0095
2374,219,0.7727
170,219,0.6655
2831,219,0.8745
3223,219,1.0483
8202,219,0.5929
300,219,-0.6869
2038,219,-0.6752
44,219,0.71
6395,219,1.577
196,219,1.58
50,219,0.6395
13,219,2.0277
1792,219,1.486
4898,219,0.9868
198,219,2.0612
8462,219,1.7325
8775,219,-0.9291
119,219,1.189
1185,219,0.92
1281,219,0.5975
349,219,0.7691
3488,219,1.5374
2081,219,-0.9144
1392,219,-0.6853
7169,219,0.7549
2635,219,0.8333
3767,219,-0.6338
8188,219,1.144
768,219,0.925
1036,219,0.7817
162,219,0.8202
2085,219,0.5692
316,219,-0.767
323,219,0.9269
464,219,1.1843
518,219,1.0949
1252,219,-0.6426
404,219,0.9652
4197,219,-0.9955
4546,219,0.7549
2061,219,-0.8109
1336,219,-1.3232
2181,219,1.6666
11481,219,0.5347
4831,219,0.7418
60,219,1.3141
886,219,0.5453
2726,219,1.5613
2321,219,-0.5943
3900,219,0.823
3080,219,1.4975
11603,219,-1.1928
1058,219,0.585
1261,219,0.7414
5005,219,0.824
1035,219,0.6597
3168,219,0.9581
1068,219,0.7135
5180,219,2.2156
1083,219,1.0282
2350,219,1.0893
3146,219,-1.2349
3557,219,1.4246
3332,219,1.7651
2730,219,0.6663
4504,219,0.6414
962,219,0.5924
4249,219,-0.6552
1794,219,0.8437
6212,219,2.1902
1436,219,0.983
619,219,2.1151
9596,219,1.0592
610,219,0.8435
635,219,0.8911
653,219,1.2842
2362,219,0.8914
3275,219,0.5811
1207,219,0.9259
4361,219,-0.965
2768,219,-0.8164
2813,219,1.05
6611,219,1.6384
224,219,-0.9698
5715,219,1.9947
9522,219,-0.5233
1768,219,1.6606
2660,219,0.7767
469,219,-0.538
3523,219,0.9949
415,219,0.9914
3944,219,0.8963
1363,219,1.8197
1969,219,1.5106
6382,219,1.4317
334,219,0.7132
3930,219,0.7883
6367,219,-0.5965
3247,219,1.9138
6374,219,-1.0739
7522,219,1.8033
3486,219,0.5621
2058,219,-0.8412
5849,219,0.5661
5416,219,2.2497
2064,219,1.6293
664,219,0.9776
2695,219,2.0681
1965,219,1.8894
456,219,1.0529
5036,219,-0.6613
2797,219,-0.7725
2034,219,0.5103
3543,219,4.0824
4442,219,-0.5607
6581,219,0.9034
4900,219,-0.5155
3193,219,0.6651
1618,219,0.8211
3034,219,-0.799
63,219,1.1092
3044,219,0.7364
243,219,1.9237
3862,219,0.9826
3774,219,0.6551
572,219,-0.5675
275,219,-0.5969
4729,219,-1.0586
7230,219,0.8876
3822,219,0.9553
7320,219,1.9438
91,219,0.5207
1532,219,0.9329
5982,219,0.6824
2737,219,-0.5403
4048,219,-0.7135
13748,219,-0.5879
1728,219,0.9733
1037,219,0.9061
2760,219,2.0549
4600,219,0.8617
3068,219,0.5439
9584,219,2.0566
2575,219,-0.9618
3623,219,-0.839
7876,219,-0.5039
2441,219,2.1224
3124,219,0.512
3063,219,2.8746
125,219,1.9557
6385,219,1.5758
828,219,0.7197
315,219,0.5534
313,219,0.9823
3169,219,1.1053
1922,219,0.7098
9327,219,0.8327
2692,219,1.3738
14105,219,1.193
345,219,-0.5562
1327,219,1.379
4906,219,-0.5232
763,219,0.5065
1998,219,-1.0683
70,219,1.75
1130,219,-0.748
6626,219,-0.7915
10945,219,0.5221
375,219,0.5606
448,219,0.7487
4808,219,0.9916
3127,219,1.0647
1231,219,-0.8981
804,219,-0.5161
878,219,0.7301
3621,219,-0.5811
2391,219,0.9034
989,219,-1.5394
6612,219,0.5876
3480,219,1.4554
5656,219,0.6772
3497,219,-0.5172
376,219,-0.6333
3673,219,0.888
7922,219,2.2189
6530,219,-0.5522
1369,219,0.9062
6903,219,1.6009
3016,219,0.7686
2657,219,0.704
3015,219,-1.027
5890,219,0.8956
539,219,1.1934
1092,219,1.3143
3461,219,0.7879
9577,219,0.7337
600,219,-0.5581
626,219,1.3598
2749,219,0.5308
636,219,-1.1308
1462,219,0.8084
6512,219,1.002
705,219,0.6573
1865,219,0.8264
5952,219,0.9462
268,219,1.1094
8972,219,1.4083
256,219,-0.532
4436,219,1.7569
3154,219,-0.5467
105,219,0.6807
89,219,1.3383
5272,219,-0.5612
799,219,1.3763
3515,219,0.837
5026,219,-0.9741
7572,219,-0.9321
1100,219,0.7896
2310,219,0.6254
803,219,1.4803
656,219,0.5364
6128,219,-1.5553
2055,219,0.6275
4886,219,-0.8726
472,219,1.6948
2187,219,-0.6838
1561,219,1.1047
3268,219,-0.5555
2633,219,0.8402
2637,219,-0.6633
262,219,0.5939
1387,219,2.8587
1735,219,0.5738
6041,219,0.8766
1701,219,0.6198
6897,219,1.333
3292,219,-1.5464
3070,219,-1.1087
1375,219,-0.7958
3334,219,0.5969
2435,219,0.5929
2758,219,0.6431
3330,219,0.6274
3211,219,3.7804
186,219,-1.0426
9562,219,-0.7177
2854,219,1.6649
6254,219,-0.7592
3406,219,0.6162
6880,219,-0.5392
6782,219,0.7432
859,219,1.7922
7952,219,1.1721
3471,219,-0.7699
431,219,-0.5862
2901,219,0.507
3187,219,1.4027
554,219,-1.1928
2580,219,-0.6974
12,219,0.7818
2598,219,0.7732
2052,219,-0.5567
3234,219,1.0257
1693,219,1.0369
3489,219,0.7699
367,219,1.4915
440,219,-0.5246
2988,219,0.611
2062,219,-0.5418
3676,219,2.3444
1689,219,1.1065
179,219,0.5249
1690,219,-0.5247
3977,219,-0.9592
7913,219,0.5868
2534,219,0.6919
3530,219,0.7016
3540,219,0.8058
2540,219,-0.5416
3986,219,0.7206
2506,219,-0.6472
1412,219,1.8629
1213,219,0.5244
84,219,-0.6461
1454,219,-0.7504
3645,219,1.0345
123,219,1.7497
2299,219,0.664
1894,219,0.561
5752,219,-0.6996
4968,219,0.8565
1254,219,-0.8459
4639,219,0.6958
585,219,0.8319
372,219,0.6362
1102,219,0.7506
365,219,1.3192
2151,219,-0.5985
2941,219,1.6162
418,219,1.8787
5661,219,-1.3387
6378,219,-1.2564
8768,219,-0.6061
1360,219,0.8704
1945,219,0.7846
640,219,2.2347
8167,219,-0.5869
513,219,0.6065
679,219,2.0309
3018,219,0.9777
284,219,0.8191
1762,219,1.0136
1044,219,1.2026
5453,219,-0.7904
2876,219,2.6426
1148,219,-0.5803
4181,219,-1.062
3161,219,1.8199
9990,219,0.5236
1204,219,0.6226
2249,219,0.5479
2124,219,0.6448
13811,219,-0.5088
1531,219,0.7436
2717,219,2.0841
4060,219,0.6629
1326,219,2.1531
10155,219,1.0894
34,219,0.6035
401,219,1.214
2086,219,0.6322
4159,219,1.7084
1323,219,-0.889
599,219,1.1769
362,219,-0.7487
10399,219,1.531
2791,219,0.8273
1996,219,1.4484
2224,219,0.7239
1131,219,0.546
5241,219,-1.169
5610,219,0.5281
2460,219,1.1775
562,219,0.6354
1797,219,1.8188
341,219,1.8675
5851,219,0.7379
937,219,1.1536
1744,219,0.8602
11701,219,3.0776
1423,219,-0.6005
1006,219,0.6875
807,219,1.4652
2309,219,-0.7749
3133,219,0.5631
43,219,-0.8688
8693,219,0.5308
582,219,1.3435
5165,219,0.7964
389,219,1.4368
2639,219,1.6209
1508,219,1.5157
2093,219,1.5144
400,219,-1.0324
4148,219,1.0587
390,219,-0.6306
632,219,1.0856
824,219,1.2817
321,219,0.7737
2461,219,1.7932
6800,219,1.7499
3440,219,-0.5918
8535,219,0.7291
207,219,0.5119
330,219,-0.5232
93,219,-0.7686
706,219,1.6608
4030,219,0.6563
4494,219,0.7255
1469,219,0.5598
3123,219,-1.1687
4056,219,0.849
1783,219,0.6677
8165,219,0.8235
1342,219,0.5451
108,219,-1.1919
1017,219,1.8809
958,219,-1.0669
8442,219,2.5439
743,219,0.518
7059,219,0.7458
1743,219,-1.6166
1382,219,0.8314
1644,219,1.2146
116,219,-0.5082
4151,219,1.6435
3075,219,1.1173
573,219,2.1665
581,219,0.6601
7288,219,0.5567
2578,219,-0.5858
2053,219,0.6473
663,219,1.5068
2335,219,2.5718
9020,219,0.6509
1088,219,0.8919
1072,219,1.1248
3238,219,0.5833
3351,219,0.9558
1410,219,1.2735
2729,219,0.7003
2704,219,0.6023
3376,219,0.6483
2734,219,-0.8203
2500,219,0.5836
2971,219,1.1544
2707,219,1.3267
79,219,-0.5958
556,219,-1.473
4506,219,0.7451
5623,220,1.6786
6092,220,-1.4487
674,220,0.9021
1913,220,-0.5118
100,220,0.7826
883,220,-0.6738
885,220,1.354
2374,220,-0.8506
394,220,1.1802
395,220,-0.8212
7060,220,2.8277
1104,220,2.7228
1255,220,-1.1429
716,220,-0.8385
4840,220,-1.0611
2038,220,1.457
49,220,-0.8283
6395,220,0.8099
196,220,0.5787
50,220,0.5147
1885,220,-0.712
2508,220,-1.0094
403,220,-0.6446
198,220,0.8986
8462,220,1.9638
8775,220,-0.509
119,220,1.0207
3703,220,-0.9302
580,220,-1.4783
7909,220,0.6545
546,220,1.0932
1185,220,0.9358
1281,220,1.1234
4147,220,-0.9405
3488,220,1.7118
3128,220,-0.7551
1181,220,0.9475
4228,220,-1.314
1392,220,-0.9979
908,220,-0.8071
7169,220,0.7418
7350,220,-0.9593
1338,220,-0.6797
8188,220,-0.6851
7657,220,1.0901
162,220,0.6084
2085,220,0.7406
559,220,-0.8158
857,220,-0.6965
1252,220,-0.7695
404,220,0.7009
939,220,0.5968
4546,220,-1.7716
1336,220,-0.5235
2866,220,-0.8752
11481,220,0.7732
3662,220,-1.4955
4831,220,-0.678
60,220,1.622
7238,220,0.529
1003,220,-0.8541
2726,220,0.8124
2321,220,-0.5943
3900,220,0.5603
5609,220,0.5295
3080,220,2.4935
4270,220,-0.8382
158,220,1.5499
1058,220,0.6389
1261,220,1.6107
5971,220,0.8448
1035,220,-0.5049
1068,220,0.5559
5180,220,0.7515
791,220,-0.557
2350,220,1.4894
237,220,0.679
2554,220,-1.5428
3146,220,-0.9176
3332,220,1.5141
991,220,-1.4684
9794,220,-1.2175
983,220,-1.311
2887,220,-0.9693
4249,220,-0.8871
560,220,-0.8579
6212,220,-0.6016
1436,220,0.9234
579,220,-2.6059
3056,220,-1.5753
619,220,0.6344
9596,220,0.7155
3091,220,-1.2877
6964,220,-0.5144
653,220,-1.3639
2362,220,1.9145
2361,220,-0.9789
3275,220,-0.7137
4361,220,-1.3238
3115,220,-1.0989
6284,220,-1.0532
2813,220,-1.4267
6611,220,1.7216
519,220,0.8944
5715,220,1.4474
9522,220,-1.391
1767,220,-1.1158
415,220,-0.5421
3944,220,1.0253
2532,220,0.7625
3930,220,-0.9447
6367,220,-0.6041
3247,220,1.057
1314,220,0.8781
6374,220,-1.2414
2097,220,-0.6083
3933,220,-1.1301
7522,220,1.3355
3841,220,0.5878
2576,220,-1.5831
3660,220,-0.7846
5416,220,1.326
2064,220,2.1038
664,220,0.6489
2695,220,1.2422
1965,220,0.8633
4783,220,-1.386
1306,220,0.7864
5036,220,0.5605
1294,220,-0.828
2797,220,-0.6075
2034,220,1.1449
3543,220,0.7371
4442,220,-0.9587
634,220,-0.8011
749,220,-1.3715
4900,220,-0.8788
5001,220,-0.9398
1613,220,-0.6334
3193,220,-0.6966
1618,220,-1.1808
47,220,-0.762
3034,220,-1.7238
63,220,-1.0693
3044,220,0.8011
1150,220,-1.2072
243,220,-1.0672
572,220,-0.5675
275,220,-0.6209
4729,220,-0.9488
2029,220,-1.0343
3822,220,0.5227
1433,220,-0.6601
7320,220,1.1433
827,220,-0.6111
91,220,-1.5687
1532,220,-1.3584
5982,220,-1.5192
2737,220,-0.507
2318,220,0.9211
13748,220,-0.5879
1728,220,2.1282
949,220,-0.9755
329,220,0.8035
2760,220,1.269
3068,220,-0.7648
9584,220,1.1024
3897,220,0.5316
9507,220,-1.1309
2575,220,-0.6505
6453,220,0.7565
1697,220,0.7801
5879,220,0.7293
2441,220,-0.9416
5130,220,-1.1819
125,220,0.5385
6385,220,1.1808
828,220,0.5798
1188,220,-1.3003
313,220,0.5686
1209,220,-1.2828
1922,220,0.5254
1432,220,-1.1796
2692,220,1.4928
14105,220,1.4325
5045,220,1.0356
5679,220,-1.3993
361,220,1.1016
763,220,-0.9417
5192,220,-0.8124
70,220,0.9145
9349,220,0.897
837,220,-0.5927
840,220,0.5976
2148,220,0.8444
451,220,-1.1121
3127,220,1.6661
4153,220,0.8664
4156,220,-0.7732
802,220,0.5087
3405,220,-0.6056
239,220,-1.0173
878,220,-2.1088
3621,220,-0.9714
9282,220,-0.9059
1046,220,-1.236
989,220,0.879
1,220,1.6794
6612,220,0.8126
4292,220,1.1402
8241,220,0.9497
3480,220,-1.0103
3490,220,-0.6425
1344,220,-0.5274
376,220,-0.802
3673,220,1.3636
5681,220,-1.1172
4612,220,-0.5858
417,220,1.7679
7922,220,1.444
6530,220,2.1779
6903,220,0.7899
1378,220,-0.6955
1384,220,-1.5336
2657,220,0.6165
3015,220,-1.1249
3517,220,-0.8191
539,220,0.7285
206,220,0.5055
3335,220,-0.5046
600,220,0.9658
626,220,1.2527
1865,220,-0.978
5952,220,-1.2545
8972,220,0.8178
4436,220,1.1489
5776,220,0.6509
89,220,-1.2808
1868,220,-0.9534
723,220,-0.5899
726,220,-0.5444
2243,220,-0.7468
3570,220,-0.8649
7572,220,-1.3029
803,220,1.7908
656,220,-0.6503
2055,220,-1.3255
2264,220,-0.8259
472,220,0.8391
2187,220,1.3409
1561,220,0.9499
3268,220,-0.5555
356,220,0.7379
2633,220,-1.0413
2637,220,-0.6633
1202,220,-0.7265
1387,220,1.3103
2065,220,-0.8902
6897,220,0.8654
3062,220,-0.5344
2966,220,0.7031
3070,220,0.5834
3334,220,0.7253
2435,220,1.1185
2758,220,-0.7986
1413,220,1.7378
3330,220,-0.5771
3211,220,5.4313
186,220,-1.0426
2854,220,0.753
6254,220,-0.6684
3406,220,1.1519
8003,220,0.6488
859,220,1.2034
2959,220,0.5444
4306,220,1.0441
6773,220,0.812
2901,220,0.8708
3187,220,-0.6821
11462,220,-0.6327
554,220,-0.982
977,220,-0.7607
8886,220,-0.7929
1187,220,-1.7456
12,220,0.7733
2610,220,-2.3508
2052,220,0.7992
367,220,-0.9382
342,220,-1.2325
440,220,-0.5246
3676,220,1.2208
1689,220,-0.6215
11115,220,-0.8047
179,220,-1.2879
1690,220,-1.4285
3977,220,-0.7341
3951,220,-0.6832
7913,220,0.65
1677,220,1.254
2534,220,-0.5693
3540,220,1.2646
2540,220,-0.5416
3986,220,0.8235
1412,220,0.6391
622,220,-0.5089
3645,220,0.6439
123,220,-0.5343
104,220,-0.7045
3999,220,-0.8068
2299,220,0.8009
5752,220,-0.7679
1228,220,-0.819
1254,220,0.6253
993,220,-1.3766
4639,220,1.0656
1102,220,-0.8974
365,220,1.2899
2151,220,-0.5985
2941,220,1.5945
418,220,1.4382
5661,220,-1.031
6378,220,-0.721
27,220,-0.5914
8768,220,-0.672
1360,220,-0.6964
48,220,1.2159
3322,220,1.0102
861,220,-1.5275
640,220,1.5182
2096,220,-1.1398
8222,220,-0.8395
8167,220,-0.5869
679,220,1.3951
1622,220,-0.5596
14387,220,-1.1473
3018,220,-0.5843
1762,220,-1.0338
4219,220,-0.9175
5453,220,1.6227
2876,220,0.6576
1148,220,-1.065
4181,220,-1.2533
3161,220,1.2215
9990,220,1.9342
328,220,-1.183
1769,220,-0.817
4908,220,-0.9956
2124,220,1.5089
13811,220,-0.945
1900,220,0.5335
1531,220,-0.6539
2717,220,1.7992
4060,220,2.1432
1326,220,1.5902
34,220,0.8664
401,220,0.9091
2086,220,1.6185
9664,220,1.7732
4159,220,3.0844
1323,220,0.5401
599,220,1.9986
10399,220,2.2179
5276,220,-1.9692
3401,220,-0.8359
5610,220,-0.649
2460,220,2.415
562,220,0.5633
1797,220,0.97
341,220,0.6677
3494,220,1.3419
5851,220,1.4784
6634,220,1.169
937,220,1.3439
5966,220,-1.1959
5869,220,-0.9665
6678,220,1.043
807,220,0.57
625,220,-0.7148
2309,220,-0.7749
2900,220,0.7195
5266,220,0.8358
1705,220,0.9309
3133,220,0.8813
339,220,-1.4484
366,220,-0.8713
8693,220,0.5052
582,220,0.792
5165,220,-0.6723
1997,220,-1.0442
2639,220,-1.0819
9258,220,-0.6782
1508,220,1.6679
2037,220,-1.4747
1098,220,-0.7535
8436,220,0.7866
4148,220,0.9153
390,220,-0.6306
5746,220,1.77
321,220,0.9649
4067,220,-0.554
6800,220,1.1723
3440,220,-0.5918
8535,220,0.8212
330,220,-0.5232
3123,220,-0.6995
1983,220,0.9267
8165,220,1.2999
10722,220,3.0136
1342,220,-0.5329
108,220,-0.8321
5469,220,-0.6128
1017,220,0.7458
7510,220,-1.0029
958,220,1.2178
8442,220,1.6207
1667,220,-0.997
2602,220,0.8351
2149,220,-0.839
743,220,0.9344
4289,220,-0.7053
7059,220,-0.8326
1743,220,-0.8624
1644,220,1.0566
116,220,-0.5082
4151,220,0.8453
581,220,0.8416
7288,220,-1.2499
3053,220,-0.5687
2053,220,-0.9044
663,220,0.7645
4566,220,1.1538
3238,220,-1.4261
303,220,-0.8901
6381,220,-1.0136
1838,220,0.729
4080,220,-1.0749
2729,220,-1.1115
2704,220,0.8442
3376,220,-0.6768
4250,220,-1.0549
594,220,1.3351
79,220,-0.6525
556,220,-1.764
4506,220,-0.7622
226,220,-0.8096
8538,221,-0.5129
5430,221,0.6675
5623,221,1.6916
6092,221,0.8311
1913,221,-0.5338
100,221,1.6045
883,221,-0.6738
2374,221,0.6782
170,221,-0.7313
377,221,-0.6821
1255,221,1.3751
716,221,0.5022
300,221,-0.6869
2038,221,-0.6752
49,221,-0.6667
4632,221,0.5801
6395,221,-0.7545
50,221,1.3593
403,221,0.6834
1792,221,-0.6815
2615,221,1.0678
4898,221,1.2277
198,221,0.5366
8775,221,-1.8421
2101,221,1.1844
119,221,-0.5487
580,221,-1.5798
546,221,0.9995
2308,221,1.3235
1281,221,0.6661
349,221,-0.7979
1181,221,2.9515
4228,221,-0.8379
2081,221,-1.6486
1392,221,-0.848
7350,221,1.1465
1338,221,2.0545
2635,221,1.1104
3767,221,-1.6516
1036,221,-0.7421
2085,221,0.515
316,221,-0.7988
559,221,-0.9935
2347,221,1.1845
323,221,-1.6539
4336,221,0.973
857,221,-0.6965
4070,221,1.0902
518,221,-0.5549
404,221,-1.1493
1199,221,-0.9626
939,221,-0.5807
4197,221,1.7823
1336,221,0.5533
2866,221,-0.7965
11481,221,0.5959
1127,221,-1.3491
3662,221,-1.7506
22,221,-1.4383
2024,221,-1.497
60,221,0.5897
5369,221,-1.162
7238,221,0.538
5229,221,0.6704
1003,221,-1.1593
557,221,-0.5081
2321,221,0.7896
3900,221,0.8121
5609,221,0.7223
4270,221,-0.5441
1058,221,-1.0378
1261,221,1.5694
5005,221,-0.8738
1035,221,0.6924
3168,221,-0.8746
1068,221,0.6051
1083,221,-1.4095
791,221,0.5446
1509,221,-0.6797
2311,221,0.8016
2554,221,-1.1633
3146,221,-1.2145
3557,221,-1.5814
2730,221,1.212
991,221,-0.5487
9794,221,-0.6114
4504,221,-1.5594
4249,221,-0.6189
1794,221,0.9403
560,221,-0.5438
6212,221,-0.8494
579,221,-2.0183
3056,221,1.2652
619,221,-0.6546
9596,221,0.5247
2233,221,0.7592
3091,221,0.913
6964,221,-0.6109
5628,221,0.6263
4361,221,-1.1109
4124,221,0.8306
3115,221,-0.5979
2768,221,0.6558
2813,221,-1.4267
224,221,-0.886
1768,221,-0.5378
8508,221,1.1009
2660,221,-0.6514
51,221,0.5946
3523,221,0.6606
1767,221,-0.9344
1969,221,-0.6299
334,221,-0.5028
6367,221,-1.1538
1314,221,-0.5719
337,221,-0.7224
6374,221,-1.776
3933,221,-0.9167
7522,221,-0.5075
9391,221,1.4416
3841,221,-0.7774
2058,221,0.6916
3660,221,-0.9863
2695,221,-0.92
318,221,-1.1502
1306,221,-0.8434
456,221,0.7118
1294,221,-0.5552
2797,221,0.6615
2034,221,0.5436
3594,221,0.8559
4442,221,-1.5369
6581,221,-0.7295
749,221,-1.1034
5001,221,-0.734
1613,221,1.3263
3193,221,-0.719
3034,221,-0.5923
63,221,0.9294
1150,221,-1.0545
3862,221,-1.0856
3689,221,0.8945
572,221,-0.5675
275,221,-0.6848
4729,221,-0.5506
2029,221,0.6015
7230,221,0.564
7320,221,-1.1669
827,221,-1.4977
91,221,-0.7066
1532,221,-0.6941
5982,221,-0.7889
2737,221,0.9609
2318,221,0.6006
13748,221,-0.5879
1728,221,1.6084
329,221,0.6177
1037,221,-0.9009
86,221,0.5763
4018,221,-0.639
3068,221,-0.8889
3897,221,0.7092
4757,221,-0.94
9507,221,-0.5937
2575,221,-1.5195
3623,221,1.6698
6453,221,0.606
1697,221,-1.0662
5879,221,0.6004
2441,221,-0.9416
3063,221,-0.8608
125,221,0.7205
6385,221,0.5049
828,221,-0.6089
1188,221,0.9456
313,221,-0.6376
1209,221,-0.9432
3169,221,-0.5995
3512,221,0.5892
6629,221,0.591
2163,221,-0.6646
1432,221,-1.6647
5679,221,-0.9655
1327,221,0.6416
361,221,0.692
1998,221,-1.1627
70,221,-1.1451
9349,221,-0.7139
15,221,-1.1629
840,221,0.872
6626,221,-0.8961
10945,221,-0.8262
451,221,-1.4321
448,221,0.5672
4808,221,1.1215
2293,221,1.123
1227,221,-0.7832
3127,221,0.6949
4153,221,0.635
4156,221,-0.5748
239,221,-0.5871
871,221,1.3882
12439,221,-1.0064
9282,221,-0.9395
2391,221,1.67
989,221,1.3256
1,221,1.7156
8241,221,-1.326
3480,221,1.1691
3490,221,-1.1717
2609,221,-0.5243
5656,221,0.7143
2980,221,0.7047
3497,221,0.7673
376,221,-0.8659
4612,221,-0.6149
417,221,1.0478
6530,221,0.7702
6903,221,0.6402
1384,221,-0.9654
3015,221,-0.9531
539,221,-0.5041
206,221,0.5328
595,221,0.7972
3335,221,-0.5257
600,221,-1.1823
2749,221,0.7566
631,221,-0.6234
1845,221,2.004
705,221,1.3184
4887,221,-0.91
256,221,-0.8112
4436,221,0.5035
642,221,-1.7017
1853,221,-0.6284
89,221,-0.7604
1868,221,-0.942
726,221,0.6385
1159,221,1.1251
2243,221,-1.0721
5272,221,-0.746
799,221,-0.6611
3570,221,-1.0312
5026,221,0.9103
7572,221,-2.6331
1100,221,-0.9017
803,221,2.4398
6128,221,-1.0346
2055,221,0.5347
472,221,-0.6916
66,221,-0.6623
2187,221,-1.5526
1561,221,-0.6248
3268,221,3.7929
356,221,-1.1499
3905,221,-1.3695
2633,221,0.7881
2637,221,-0.6633
1202,221,-0.7135
2065,221,-0.7906
3062,221,-1.4845
28,221,-0.653
3070,221,-0.5669
2920,221,2.2141
1375,221,0.6301
3334,221,0.8333
2435,221,0.6536
2758,221,0.6769
1413,221,2.6863
3330,221,1.2485
3211,221,3.8367
186,221,0.5829
4471,221,0.7006
9562,221,2.091
567,221,0.8872
6254,221,-0.5845
8003,221,0.7366
859,221,0.8154
7952,221,-0.8118
3471,221,-0.7699
2959,221,-0.6251
431,221,-1.4086
144,221,0.8912
3187,221,-0.6821
8886,221,-0.6201
1187,221,-0.7024
12,221,0.8141
2052,221,-0.5567
3489,221,-0.7883
367,221,-0.9382
342,221,-0.7343
440,221,-0.5246
3676,221,-0.6089
179,221,-1.2879
1690,221,-1.2687
1734,221,-1.0668
3977,221,-0.6536
1677,221,0.7098
2534,221,1.2496
6201,221,0.6178
3540,221,1.6161
2540,221,-0.5416
3986,221,0.5406
2506,221,-0.851
1213,221,0.68
1454,221,-1.6975
2787,221,-0.6199
801,221,0.6997
123,221,0.5971
104,221,-0.779
4931,221,0.5701
3999,221,-1.1935
3098,221,1.1851
1894,221,0.5098
5752,221,-1.0766
3156,221,1.0321
8962,221,-2.0262
4968,221,0.5121
6042,221,-1.3295
1254,221,-0.8459
993,221,1.0905
4639,221,-1.1178
372,221,0.5677
2151,221,-0.5985
2941,221,1.4004
5661,221,-1.0013
6378,221,-0.9055
27,221,-0.6073
8768,221,-0.872
48,221,0.5422
861,221,-1.0559
1945,221,-1.0146
640,221,-1.1849
3057,221,1.1571
4229,221,0.7374
8222,221,-1.5555
8167,221,-0.5869
513,221,0.5805
679,221,-0.7735
7524,221,-0.7447
578,221,-0.7158
1622,221,-0.5596
6098,221,-0.5817
14387,221,-1.193
3018,221,1.9358
1044,221,-0.8946
4219,221,-1.191
5453,221,0.8585
2876,221,2.2561
1148,221,-1.4442
4181,221,-0.641
3161,221,0.5928
9990,221,1.6438
328,221,-1.183
1204,221,-0.5129
3264,221,-1.4467
3783,221,-1.2121
137,221,-0.9986
1531,221,-0.7655
4060,221,0.6992
1326,221,1.5337
35,221,1.4965
34,221,0.7581
2086,221,0.7262
2197,221,0.9822
9664,221,-1.1335
1323,221,-1.6281
599,221,0.5941
362,221,-0.8653
10399,221,1.1517
5276,221,-0.5291
5241,221,-1.169
3401,221,-0.8359
5610,221,1.1271
2460,221,0.9676
562,221,0.9784
3494,221,-0.6548
1744,221,1.673
5869,221,-0.7317
8049,221,0.6393
807,221,0.7575
2309,221,1.5175
2900,221,0.8434
5266,221,-0.8322
3133,221,-0.6314
43,221,-0.8688
366,221,1.045
8693,221,0.7215
5165,221,1.1105
1265,221,-0.977
4941,221,-0.7314
5545,221,0.8156
389,221,1.7418
2639,221,-1.3445
4208,221,0.917
1508,221,0.7205
2093,221,1.5646
400,221,-0.5964
8436,221,1.829
4148,221,0.9333
390,221,1.0401
632,221,0.9647
5746,221,-1.4025
4067,221,-0.8184
6800,221,0.6478
3440,221,-0.5918
8535,221,1.1019
330,221,1.1792
93,221,1.1258
793,221,0.7682
7618,221,4.3668
4494,221,-0.5923
3123,221,-1.1687
4056,221,0.7767
1783,221,0.9805
10722,221,2.0712
108,221,-1.1952
1017,221,-0.6209
7510,221,0.6349
958,221,0.6323
2149,221,-0.6932
743,221,1.3048
638,221,-1.0878
1743,221,-1.4956
577,221,0.6955
1644,221,-0.8213
116,221,0.9373
4151,221,-0.6604
581,221,1.0368
11758,221,2.6912
2057,221,0.7391
3434,221,-0.5426
3053,221,-0.5687
2578,221,0.911
2053,221,0.5747
4566,221,-0.6808
1072,221,-0.7714
3238,221,-0.7812
303,221,-0.8842
6381,221,0.5827
1410,221,2.035
373,221,0.6341
4080,221,0.5501
2729,221,0.5283
3376,221,-0.6768
