gene_id,Entrez_Gene_Id,Hugo_Symbol
5464,3035,HARS
13211,3036,HAS1
9096,3037,HAS2
17052,3038,HAS3
17896,3039,HBA1
15024,3043,HBB
6285,3045,HBD
13959,3046,HBE1
16160,3047,HBG1
6790,3048,HBG2
16979,3049,HBQ1
9103,305,ANXA2P3
14478,3051,HBZP1
15650,3053,SERPIND1
1097,3054,HCFC1
1012,3055,HCK
2122,3059,HCLS1
2648,306,ANXA3
3536,3062,HCRTR2
1743,3064,HTT
5,3065,HDAC1
4467,3067,HDC
7386,3068,HDGF
7694,3069,HDLBP
6664,307,ANXA4
8957,3070,HELLS
749,3071,NCKAP1L
1541,3073,HEXA
3988,3074,HEXB
311,3075,CFH
11389,3077,HFE
1696,3078,CFHR1
7935,308,ANXA5
13986,3080,CFHR2
2991,3081,HGD
1042,30811,HUNK
16989,30812,SOX8
16366,30813,VSX1
17338,30815,ST6GALNAC6
9563,30816,ERVW-1
946,30817,EMR2
11673,30818,KCNIP3
1802,3082,HGF
3998,30820,KCNIP1
15953,3083,HGFAC
3296,30832,ZNF354C
10632,30835,CD209
4316,30836,DNTTIP2
17370,30837,SOCS7
590,3084,NRG1
1893,30844,EHD4
10211,30845,EHD3
7363,30846,EHD2
15778,30848,CTAG2
3265,30849,PIK3R4
16877,30850,CDR2L
16819,3087,HHEX
10932,309,ANXA6
15966,3090,HIC1
7427,3091,HIF1A
5286,3092,HIP1
12393,3093,UBE2K
11914,3094,HINT1
504,3096,HIVEP1
534,3097,HIVEP2
15980,3098,HK1
3844,3099,HK2
2860,31,ACACA
6435,310,ANXA7
8507,3101,HK3
13259,3104,ZBTB48
3300,3105,HLA-A
5120,3106,HLA-B
3705,3107,HLA-C
4817,3108,HLA-DMA
9619,311,ANXA11
13858,3110,MNX1
10597,3112,HLA-DOB
14040,3115,HLA-DPB1
13422,3117,HLA-DQA1
1210,3118,HLA-DQA2
2733,312,ANXA13
16779,3120,HLA-DQB2
3707,3122,HLA-DRA
16216,3123,HLA-DRB1
10326,3127,HLA-DRB5
4024,313,AOAH
5806,3131,HLF
18265,3132,HLA-DRB9
5159,3133,HLA-E
10218,3134,HLA-F
9530,3135,HLA-G
12226,3138,HLA-K
16637,3139,HLA-L
10906,314,AOC2
9913,3140,MR1
12586,3142,HLX
1155,3145,HMBS
12959,3148,HMGB2
15949,3151,HMGN2
7659,3155,HMGCL
10930,3156,HMGCR
2158,3157,HMGCS1
3477,3158,HMGCS2
10598,3159,HMGA1
375,316,AOX1
15161,3161,HMMR
13912,3163,HMOX2
2942,3164,NR4A1
6816,3167,HMX2
2812,317,APAF1
16529,3170,FOXA2
6638,3172,HNF4A
3558,3174,HNF4G
17538,3175,ONECUT1
14962,3176,HNMT
17528,317649,EIF4E3
6841,317662,FAM149B1
7306,317671,RFESD
12860,3177,SLC29A2
7063,317701,VN1R2
2520,317703,VN1R4
12916,317705,VN1R5
10140,317716,BPIFA4P
10125,317719,KLHL10
10229,317749,DHRS4L2
5257,317754,POTED
17605,317761,C14ORF39
6802,317772,HIST2H2AB
14610,317781,DDX51
2807,3178,HNRNPA1
5207,3181,HNRNPA2B1
9155,3184,HNRNPD
5073,3185,HNRNPF
12165,3187,HNRNPH1
3458,3188,HNRNPH2
15045,319,APOF
7452,3190,HNRNPK
4161,319089,TTC6
17604,319093,RHOQP1
11942,3191,HNRNPL
4555,319100,TAAR6
14773,319101,KRT73
18004,319114,ENSAP2
16320,319138,BNIP3P1
17889,3192,HNRNPU
12920,3196,TLX2
4827,3198,HOXA1
1212,3199,HOXA2
5532,32,ACACB
9362,320,APBA1
542,3200,HOXA3
16428,3201,HOXA4
10713,3202,HOXA5
7975,3203,HOXA6
10328,3204,HOXA7
5066,3205,HOXA9
543,3206,HOXA10
5208,3207,HOXA11
11185,3209,HOXA13
4173,321,APBA2
902,3211,HOXB1
4958,3212,HOXB2
13069,3213,HOXB3
903,3214,HOXB4
15078,3215,HOXB5
11329,3217,HOXB7
8028,322,APBB1
12554,3221,HOXC4
15540,3222,HOXC5
11871,3223,HOXC6
12729,3224,HOXC8
13027,3226,HOXC10
4899,3227,HOXC11
11255,3229,HOXC13
3969,323,APBB2
2095,3232,HOXD3
10921,3235,HOXD9
2983,3236,HOXD10
14964,3238,HOXD12
7690,3239,HOXD13
2163,324,APC
14134,3240,HP
12522,3242,HPD
6767,3249,HPN
6057,325,APCS
3611,3250,HPR
17068,3251,HPRT1
12365,3257,HPS1
3443,326,AIRE
16988,326310,RPL7AP6
16380,326341,SSXP3
2561,326342,EMR4P
8898,326591,MORF4L1P1
2451,3266,ERAS
4493,326624,RAB37
16166,326625,MMAB
10520,3267,AGFG1
15170,3268,AGFG2
9943,3269,HRH1
6808,327,APEH
6599,3270,HRC
15495,3273,HRG
8504,3274,HRH2
9815,3275,PRMT2
5780,327657,SERPINA9
5228,328,APEX1
17658,3280,HES1
13743,3281,HSBP1
290,3283,HSD3B1
6614,3284,HSD3B2
12329,3293,HSD17B3
17148,3294,HSD17B2
484,3295,HSD17B4
12048,3297,HSF1
12977,3298,HSF2
12158,33,ACADL
16660,330,BIRC3
15744,3300,DNAJB2
17031,3301,DNAJA1
14038,3303,HSPA1A
14039,3304,HSPA1B
16125,3305,HSPA1L
9673,3306,HSPA2
7504,3308,HSPA4
12330,3309,HSPA5
14883,331,XIAP
7388,3310,HSPA6
9419,3311,HSPA7
1866,3312,HSPA8
17078,3313,HSPA9
15994,3315,HSPB1
911,332,BIRC5
2484,3320,HSP90AA1
5574,3321,IGSF3
11697,3323,HSP90AA4P
3532,3326,HSP90AB1
9487,3327,HSP90AB3P
13279,3329,HSPD1
1932,333,APLP1
11459,3336,HSPE1
945,3337,DNAJB1
15030,3338,DNAJC4
9291,3339,HSPG2
1282,333926,PPM1J
15190,334,APLP2
9516,3340,NDST1
6828,3344,FOXN2
14022,3346,HTN1
7706,3347,HTN3
12402,335,APOA1
479,3350,HTR1A
6622,3351,HTR1B
7658,3352,HTR1D
4820,3354,HTR1E
9953,3355,HTR1F
786,3356,HTR2A
16188,3357,HTR2B
1085,3358,HTR2C
16076,3359,HTR3A
10931,3360,HTR4
5212,3361,HTR5A
15460,3363,HTR7
7608,337,APOA4
3568,3371,TNC
7106,3376,IARS
8303,337867,UBAC2
14550,337872,HIST3H2BA
2164,337876,CHSY3
12807,337878,KRTAP7-1
13361,337879,KRTAP8-1
12132,337880,KRTAP11-1
4266,337882,KRTAP19-1
15104,337959,KRTAP13-2
13629,337960,KRTAP13-3
13628,337963,KRTAP23-1
16672,337966,KRTAP6-1
15315,337967,KRTAP6-2
4563,337970,KRTAP19-3
7278,337971,KRTAP19-4
13093,337972,KRTAP19-5
17781,337973,KRTAP19-6
1623,337974,KRTAP19-7
16040,337976,KRTAP20-2
18031,337977,KRTAP21-1
10454,337978,KRTAP21-2
18180,337985,KRTAP20-3
1127,338,APOB
10911,338094,FAM151A
17003,3381,IBSP
7972,3382,ICA1
17564,3383,ICAM1
4251,338321,NLRP9
2261,338322,NLRP10
2764,338323,NLRP14
7519,338324,S100A7A
12361,338328,GPIHBP1
9591,338376,IFNE
16227,338391,HIST2H2BB
575,338398,TAS2R60
4838,338399,TAS2R62P
1580,3384,ICAM2
9679,338427,SNORD108
7625,338429,SNORD109B
13548,338436,BLACE
13570,338440,ANO9
16314,338442,HCAR2
9760,3385,ICAM3
11488,338557,FFAR4
16821,338567,KCNK18
11724,338596,ST8SIA6
6113,338645,LUZP2
11806,338661,TMEM225
15028,338674,OR5F1
690,338675,OR5AP2
6988,338692,ANKRD13D
18523,338699,ANKRD42
662,338707,B4GALNT4
14900,338751,OR52L1
1856,338755,OR2AG2
17584,338761,C1QL4
8979,338773,TMEM119
6731,338785,KRT79
4901,338811,FAM19A2
4896,338821,SLCO1B7
15238,338879,RNASE10
3393,338917,VSX2
12091,338949,TMEM202
18009,339005,WHAMMP3
14309,339044,PKD1P1
8734,339105,PRSS53
11684,339122,RAB43
9717,339145,FAM92B
8112,339175,METTL2A
11880,339184,CCDC144NL
3166,339221,ENPP7
14810,339230,CCDC137
13342,339241,KRT17P2
4950,339244,KRT16P4
9726,339263,C17ORF51
13670,339287,MSL1
18305,339290,LINC00667
8772,339291,LRRC30
15206,339302,CPLX4
3811,339318,ZNF181
16099,339324,ZNF260
146,339327,ZNF546
16517,339344,MYPOP
13931,339366,ADAMTSL5
9759,339390,CLEC4G
1285,339398,LINGO4
9028,339400,FLG-AS1
11969,339416,ANKRD45
11447,339451,KLHL17
12911,339476,ERVMER61-1
12,339479,BRINP3
12210,339500,ZNF678
5660,339501,PRSS38
6521,339512,C1ORF110
16138,339512,CCDC190
9065,339535,LINC01139
11057,339541,C1ORF228
3220,339559,ZFP69
15357,339562,IGKV1OR2-118
13118,3396,ICT1
5109,339669,TEX33
8424,339745,SPOPL
7295,339761,CYP27C1
8436,339766,MROH2A
11112,339768,ESPNL
10316,339778,C2ORF70
13491,339788,LINC00298
9067,339789,LINC00299
7881,339799,EIF3FP3
5186,339804,C2ORF74
7922,339829,CCDC39
4342,339834,CCDC36
12614,339855,KY
16144,339883,C3ORF35
8448,339896,GADL1
3218,3399,ID3
11844,339906,PRSS42
15952,339942,H1FX-AS1
2936,339965,CCDC158
7532,339967,TMPRSS11A
16391,339970,GCOM2
10708,339976,TRIML1
7927,339977,LRRC66
1134,339983,NAT8L
11064,34,ACADM
16777,3400,ID4
3012,340024,SLC6A19
12018,340037,PRR7-AS1
16265,340069,FAM170A
8500,340075,ARSI
2656,340094,LINC01020
55,340120,ANKRD34B
18395,340146,SLC35D3
15599,340156,MYLK4
7310,340168,DPPA5
9367,340205,TREML1
11391,340221,TNRC18P3
4830,340252,ZNF680
4823,340267,COL28A1
1211,340273,ABCB5
4021,340277,FAM221A
12984,340286,FAM183B
14054,340307,CTAGE6
8560,340348,TSPAN33
77,340351,AGBL3
10024,340359,KLHL38
11420,340371,NRBP2
214,340385,ZNF517
12047,340390,KIAA1875
14592,340393,TMEM249
9361,340419,RSPO2
593,340441,POTEA
12675,340481,ZDHHC21
14491,340485,ACER2
3827,340526,RGAG4
3644,340527,NHSL2
8856,340533,KIAA2022
17596,340543,TCEAL5
8862,340547,VSIG1
4534,340554,ZC3H12B
1262,340562,SATL1
14195,340571,SIAH1P1
1264,340578,DCAF12L2
17086,340591,CA5BP1
10159,340595,ZCCHC16
12273,340596,LHFPL1
13225,340602,CXORF67
5215,340654,LIPM
1221,340706,VWA2
15814,340719,NANOS1
7755,340745,LRIT2
87,340811,AKR1CL1
4080,340895,MALRD1
12711,340970,TRIM53CP
15025,340980,OR52B6
10722,340990,OTOG
17327,341,APOC1
679,341019,DCDC1
16306,341032,C11ORF53
2275,341116,MS4A10
1488,341152,OR2AT4
3113,341208,HEPHL1
7545,341276,OR10A2
6978,341277,OVCH2
17798,341315,PABPC1P4
18291,341333,HNRNPA1P70
13192,341346,SMCO2
3123,341350,OVCH1
3856,341359,SYT10
10424,341392,ACSM4
11024,341405,ANKRD33
15339,341416,OR6C2
4446,341418,OR6C4
6447,341568,OR8S1
11221,3416,IDE
5776,341640,FREM2
6456,341676,NEK5
11106,3417,IDH1
14780,341799,OR6S1
13329,341880,SLC35F4
4165,341883,LRRC9
3603,3419,IDH3A
15092,342,APOC1P1
17617,3420,IDH3B
1535,342035,GLDN
6748,342096,GOLGA6A
17789,3421,IDH3G
8084,342125,TMC3
3468,342184,FMN1
3646,3423,IDS
6142,342346,C16ORF96
5791,342357,ZKSCAN2
13742,342371,ATXN1L
1560,342372,PKD1L3
3409,342426,ZNF720P1
7229,3425,IDUA
16335,342527,SMTNL2
4218,342538,NACA2
7933,3426,CFI
2367,342618,SLFN14
14138,342667,STAC2
5655,3428,IFI16
4224,342850,ANKRD62
9771,342865,VSTM2B
16702,342892,ZNF850
11886,342897,NCCRP1
15090,342898,SYCN
15312,342900,LEUTX
4244,342908,ZNF404
2882,342909,ZNF284
9789,342918,C19ORF81
986,342926,ZNF677
12800,342931,RFPL4A
11522,342933,ZSCAN5B
10269,342945,ZSCAN22
10781,342994,RPL34P34
1901,343,AQP8
17224,343035,RD3
14392,343066,AADACL4
15684,343068,PRAMEF5
18418,343069,HNRNPCL1
13782,343071,PRAMEF10
14457,343099,CCDC18
18145,3431,SP110
3906,343169,OR6F1
8401,343170,OR14K1
4764,343171,OR2W3
9920,343172,OR2T8
4766,343173,OR2T3
10695,343263,MYBPHL
7757,3433,IFIT2
2589,343406,OR10R2
2590,343409,OR10J8P
1289,343413,FCRL6
2598,343450,KCNT2
286,343472,BARHL2
5030,343477,HSP90B3P
8374,343505,NBPF7
13359,343578,ARHGAP40
4995,343641,TGM6
8146,343702,XKR7
18323,343901,MRPS18CP6
13492,343930,MSGN1
6189,343990,KIAA1211L
11887,344,APOC2
3339,3440,IFNA2
12919,344022,NOTO
16429,3441,IFNA4
362,344148,NCKAP5
351,344167,FOXI3
5420,344191,EVX2
17160,3442,IFNA5
3338,3443,IFNA6
13994,344387,CDKL4
12602,344454,AOX2P
13864,3445,IFNA8
11097,344558,SH3RF3
3924,344561,GPR148
14432,3446,IFNA10
2129,344657,LRRIQ4
5460,344658,SAMD7
16838,344729,OR7E140P
8256,344752,AADACL2
2645,344758,GPR149
17577,344760,VN2R1P
17845,3448,IFNA14
8459,344805,TMPRSS7
6620,344807,CD200R1L
7917,344838,PAQR9
15590,344875,COL6A4P1
426,344892,RTP2
5214,3449,IFNA16
8471,344901,OSTN
428,344905,ATP13A5
222,345,APOC3
14207,345016,PES1P1
11153,345062,PRSS48
3976,345079,SOWAHB
16970,345193,LRIT3
2649,345274,SLC10A6
6198,345275,HSD17B13
16776,345462,ZNF879
2662,345557,PLCXD3
14273,345643,MCIDAS
13520,345651,ACTBL2
15833,345757,FAM174A
2665,345778,MTX3
7335,3458,IFNG
5906,345895,RSPH4A
533,345930,ECT2L
7557,3460,IFNGR2
1783,346007,EYS
1781,346157,ZNF391
7954,346171,ZFP57
6550,346288,SEPT14
16275,346288,SEPTIN14
2195,346389,MACC1
2211,346517,OR6V1
17030,346525,OR2A12
12328,346528,OR2A1
7730,346562,GNAT3
13392,346606,MOGAT3
16086,346653,FAM71F2
8561,346673,STRA8
215,3467,IFNW1
10667,346702,PRSS51
15507,346708,OR7E8P
5051,347,APOD
14747,347051,SLC10A5
11790,347088,GPR144
7745,347127,SPATA31D5P
12682,347168,OR1J1
9606,347169,OR1B1
4659,347240,KIF24
15015,347265,KRT8P11
16502,347273,MURC
13102,347344,ZNF81
10153,347359,BMP2KL
6318,347365,ITIH6
9287,347404,LANCL3
8853,347411,MPC1L
1071,347442,DCAF8L2
13418,347454,SOWAHD
5112,347487,CXORF66
1145,3475,IFRD1
15894,347516,DGAT2L6
5413,347517,RAB41
3448,347527,ARSH
10151,347541,MAGEB5
18546,347584,TSPY11P
5452,3476,IGBP1
6716,347688,TUBB8
16251,347689,SOX2-OT
18514,347705,MRPS36P1
15203,347716,USP32P3
5151,347730,LRRTM1
5931,347731,LRRTM3
4809,347732,CATSPER3
14335,347733,TUBB2B
4381,347734,SLC35B2
9056,347735,SERINC2
7528,347736,NME9
8116,347741,OTOP3
15162,347744,C6ORF52
8645,347853,TBX10
14776,3479,IGF1
15903,347902,AMIGO2
17820,347918,EP400NL
18479,347918,EP400P1
15530,348,APOE
6300,3480,IGF1R
17732,348013,TMEM255B
13336,348093,RBPMS2
10093,348094,ANKDD1A
14516,3481,IGF2
8993,348156,PKD1P5
9172,348158,ACSM2B
2697,3482,IGF2R
7803,348254,CCDC144CP
15564,348262,FAM195B
16021,348262,MCRIP1
11890,348327,ZNF530
16041,348378,FAM159A
8274,3484,IGFBP1
11047,348487,FAM131C
11711,3486,IGFBP3
8850,348645,C22ORF34
1194,348654,GEN1
13277,348738,C2ORF48
9070,348751,FTCDNL1
14524,3488,IGFBP5
5583,348801,LNP1
12947,348807,CCDC37
9303,348825,TPRXL
228,3489,IGFBP6
15496,348926,FAM86EP
461,348932,SLC6A18
16774,348938,NIPAL4
3986,348980,HCN1
14509,3491,CYR61
6941,349136,WDR86
12034,349152,DPY19L2P2
3399,3493,IGHA1
1527,3494,IGHA2
10958,3495,IGHD
14396,349565,NMNAT3
15736,349667,RTN4RL2
1239,3497,IGHE
7785,3498,IGHEP1
8062,35,ACADS
8318,350,APOH
6792,3500,IGHG1
10230,3501,IGHG2
5978,3502,IGHG3
16623,3503,IGHG4
12779,350383,GPR142
12301,3505,IGHGP
11586,3507,IGHM
10338,3508,IGHMBP2
10142,351,APP
6534,3512,IGJ
6806,3514,IGKC
11998,3516,RBPJ
16741,3523,IGKV3OR2-268
13536,352999,C6ORF58
13919,353,APRT
14231,353001,HCG4P3
14208,353013,RPL7AP7
10870,353088,ZNF429
12502,353091,RAET1G
13325,353116,RILPL1
10393,353131,LCE1A
12904,353132,LCE1B
17607,353134,LCE1D
11965,353135,LCE1E
15579,353137,LCE1F
3653,353139,LCE2A
5843,353140,LCE2C
12575,353141,LCE2D
15578,353142,LCE3A
5956,353164,TAS2R42
4724,353174,ZACN
15289,353189,SLCO4C1
12104,353196,KRT16P5
9594,3532,IGKV1OR-2
16007,353238,PADI6
393,353274,ZNF445
16870,353288,KRT26
1695,353299,RGSL1
11849,353322,ANKRD37
8911,353324,SPATA12
15107,353332,KRTAP12-1
15106,353333,KRTAP10-10
205,353345,GPR141
1135,353497,POLN
5571,353500,BMP8A
6587,353511,PKD1P6
12124,353514,LILRA5
17038,3537,IGLC1
18102,3538,IGLC2
15095,354,KLK3
13222,3543,IGLL1
1092,3547,IGSF1
13503,3549,IHH
3740,355,FAS
4404,3551,IKBKB
8419,3553,IL1B
10986,3554,IL1R1
12357,3556,IL1RAP
3921,3557,IL1RN
14717,3558,IL2
14435,3559,IL2RA
11454,356,FASLG
13636,3560,IL2RB
1081,3561,IL2RG
5200,3562,IL3
3823,3563,IL3RA
1554,3566,IL4R
7904,3568,IL5RA
9546,3569,IL6
10369,357,SHROOM2
15686,3570,IL6R
12495,3572,IL6ST
18454,3573,IL6STP1
3559,3574,IL7
1102,3575,IL7R
10587,3577,CXCR1
9072,3579,CXCR2
544,358,AQP1
15145,3580,CXCR2P1
3464,3581,IL9R
7521,3586,IL10
3116,3587,IL10RA
8836,3588,IL10RB
15098,3589,IL11
14018,3592,IL12A
3175,3594,IL12RB1
7477,3595,IL12RB2
6539,3596,IL13
4305,3597,IL13RA1
4258,359710,BPIFB3
13035,359739,MRPL3P1
5181,359760,MRPS17P9
18349,359770,MRPS21P6
16953,359774,DAP3P2
9112,359787,DPPA3
4541,3598,IL13RA2
15308,359845,FAM101B
16236,359948,IRF2BP2
659,36,ACADSB
1451,360,AQP3
15156,3600,IL15
17525,360019,KRT18P10
3657,360023,ZBTB41
4891,360030,NANOGNB
1457,3601,IL15RA
930,360200,TMPRSS9
11862,360203,GLT6D1
14142,360205,PRAC2
12098,360226,PRSS41
5089,3603,IL16
14932,3604,TNFRSF9
4010,3605,IL17A
15962,3606,IL18
296,3608,ILF2
9014,3609,ILF3
10224,3611,ILK
10277,3612,IMPA1
11591,3613,IMPA2
6418,3614,IMPDH1
11988,3615,IMPDH2
520,3617,IMPG1
11234,3619,INCENP
9575,3620,IDO1
13041,3621,ING1
2102,3623,INHA
8273,3624,INHBA
13500,3625,INHBB
2809,3626,INHBC
8478,3627,CXCL10
12728,363,AQP6
9168,3630,INS
10918,3631,INPP4A
12512,3632,INPP5A
12206,3633,INPP5B
1726,3635,INPP5D
1487,3636,INPPL1
6213,3638,INSIG1
4658,364,AQP7
3836,3643,INSR
300,3645,INSRR
1952,3646,EIF3E
17116,3647,EIF3EP1
783,3651,PDX1
11812,3652,IPP
8868,3654,IRAK1
2634,3655,ITGA6
11114,3656,IRAK2
16575,3658,IREB2
15335,3659,IRF1
6139,366,AQP9
6009,3661,IRF3
4814,3662,IRF4
15006,3663,IRF5
13246,3665,IRF7
8433,3667,IRS1
11503,3669,ISG20
5638,367,AR
5517,3670,ISL1
8991,3671,ISLR
14893,3672,ITGA1
6397,3673,ITGA2
1911,3674,ITGA2B
12774,3675,ITGA3
3930,3676,ITGA4
14106,3678,ITGA5
14107,3679,ITGA7
1166,368,ABCC6
5684,3680,ITGA9
862,3681,ITGAD
6306,3682,ITGAE
5793,3683,ITGAL
861,3684,ITGAM
6884,3685,ITGAV
239,3687,ITGAX
4667,3688,ITGB1
8838,3689,ITGB2
1176,369,ARAF
13671,3690,ITGB3
5298,3691,ITGB4
4616,3693,ITGB5
2529,3694,ITGB6
17849,3695,ITGB7
4394,3696,ITGB8
2642,3697,ITIH1
2236,3698,ITIH2
5872,3699,ITIH3
15680,37,ACADVL
190,3700,ITIH4
1404,3702,ITK
16506,3703,STT3A
5490,3704,ITPA
4933,3705,ITPK1
13688,3707,ITPKB
2638,3708,ITPR1
4442,3709,ITPR2
11603,3710,ITPR3
5483,3712,IVD
7384,3713,IVL
11825,3714,JAG2
4573,3716,JAK1
8945,3717,JAK2
143,3718,JAK3
17397,372,ARCN1
6921,3720,JARID2
4313,3725,JUN
14821,3726,JUNB
15521,3728,JUP
14894,373,TRIM23
6503,3730,KAL1
12994,373156,GSTK1
1858,3732,CD82
17023,3735,KARS
2844,373509,USP50
6611,3736,KCNA1
6869,3737,KCNA2
14943,3738,KCNA3
4735,373856,USP41
1992,3739,KCNA4
12000,374,AREG
2479,3741,KCNA5
726,3742,KCNA6
5405,374286,CDRT1
9754,374291,NDUFS7
3081,374308,PTCHD3
1110,374355,CCDC172
4108,374378,GALNT18
10057,374383,NCR3LG1
2782,374393,FAM111B
8294,374395,TMEM179B
14942,3744,KCNA10
1111,374403,TBC1D10C
2298,374454,KRT77
1231,374462,PTPRQ
7466,374491,TPTE2P6
2893,3745,KCNB1
14384,374569,ASPG
1474,3746,KCNC1
10855,374618,TEX9
10856,374650,GOLGA6L5P
5786,374654,KIF7
5402,374655,ZNF710
12468,374659,HDDC3
9691,374666,WASH3P
5136,374677,WASH4P
8060,3747,KCNC2
6473,374739,TEPP
9721,374768,SPEM1
2365,374786,EFCAB5
8113,374819,LRRC37A3
6634,374860,ANKRD30B
4968,374864,CCDC178
9750,374868,ATP9B
12407,374872,C19ORF35
15265,374875,HSD11B1L
4974,374879,ZNF699
2389,374882,TMEM205
12791,374897,SBSN
17326,374899,ZNF829
2957,3749,KCNC4
9131,374900,ZNF568
2409,374918,IGFL1
13963,374920,C19ORF68
8816,374928,ZNF773
17933,374946,DRAXIN
11402,374955,SPATA21
276,374969,CCDC23
1279,374986,FAM73A
13147,374986,MIGA1
17195,375,ARF1
5827,3750,KCND1
5303,375033,PEAR1
8242,375035,SFT2D2
1701,375056,MIA3
8899,375057,C1ORF95
14200,375061,FAM89A
7986,3751,KCND2
18497,375133,PI4KAP2
5306,375190,FAM228B
8372,3752,KCND3
1327,375248,ANKRD36
7895,375260,WASH2P
6669,375298,CERKL
9334,3753,KCNE1
15797,375316,RBM44
7903,375318,AQP12A
14969,375323,LHFPL4
3940,375337,TOPAZ1
5871,375341,C3ORF62
17653,375346,TMEM110
14567,375387,NRROS
11084,3754,KCNF1
13240,375444,C5ORF34
1392,375449,MAST4
5896,375484,SIMC1
3638,3755,KCNG1
9553,375567,VWC2
8552,375593,TRIM73
1699,3756,KCNH1
9599,375601,OR7E31P
4034,375607,NAT16
14513,375611,SLC26A5
9261,375612,LHFPL3
6934,375616,KCP
14431,375686,SPATC1
6939,3757,KCNH2
14064,375719,AQP7P1
11923,375748,ERCC6L2
12294,375757,SWI5
9609,375759,C9ORF50
6172,375775,PNPLA7
11448,375790,AGRN
13249,3758,KCNJ1
4220,3759,KCNJ2
13446,375940,DMBT1P1
6526,3760,KCNJ3
9825,3761,KCNJ4
12465,376132,LRRC10
3585,3762,KCNJ5
14505,3763,KCNJ6
9649,3764,KCNJ8
14156,376497,SLC27A1
11535,3766,KCNJ10
17703,3767,KCNJ11
4208,3768,KCNJ12
11599,376940,ZC3H6
13674,3770,KCNJ14
6889,377007,KLHL30
12611,377047,PRSS45
14519,3772,KCNJ15
5808,3773,KCNJ16
5579,3776,KCNK2
9922,3777,KCNK3
2244,3778,KCNMA1
12550,377841,ENTPD8
6891,378,ARF4
11613,3780,KCNN1
5496,3781,KCNN2
1960,3782,KCNN3
9784,3783,KCNN4
1036,3785,KCNQ2
6948,3786,KCNQ3
8827,3787,KCNS1
1672,378708,CENPS
14287,3788,KCNS2
16723,378807,CATSPER4
2491,378810,SNX19P1
13362,378832,COL18A1-AS1
815,378881,MIR381HG
14575,378884,NHLRC1
16405,378925,RNF148
3752,378938,MALAT1
13774,379,ARL4D
5418,3790,KCNS3
11383,379006,RBMY2QP
7230,3791,KDR
573,3792,KEL
335,3795,KHK
9978,3796,KIF2A
181,3797,KIF3C
4146,3798,KIF5A
8015,3799,KIF5B
12073,38,ACAT1
3496,3800,KIF5C
11308,3801,KIFC3
992,3802,KIR2DL1
7064,3804,KIR2DL3
17600,3805,KIR2DL4
3432,3809,KIR2DS4
17677,381,ARF5
1254,3811,KIR3DL1
11521,3812,KIR3DL2
8475,3815,KIT
978,3816,KLK1
13413,3817,KLK2
45,3818,KLKB1
8053,3820,KLRB1
16456,3821,KLRC1
6729,3822,KLRC2
2800,3824,KLRD1
6532,3827,KNG1
6137,3831,KLC1
9620,3832,KIF11
4006,3833,KIFC1
7241,3834,KIF25
15069,3835,KIF22
11127,3836,KPNA1
5097,3837,KPNB1
16690,3838,KPNA2
6455,3839,KPNA3
2325,384,ARG2
9472,3840,KPNA4
6546,3841,KPNA5
2664,3842,TNPO1
15860,3843,IPO5
1874,3845,KRAS
11423,3846,KRTAP5-9
8675,3848,KRT1
10065,3849,KRT2
5222,3850,KRT3
13194,3851,KRT4
747,3852,KRT5
2805,3853,KRT6A
746,3854,KRT6B
16582,3855,KRT7
5345,3856,KRT8
4211,3857,KRT9
17011,3858,KRT10
3418,3859,KRT12
6819,3860,KRT13
9732,3861,KRT14
12772,3866,KRT15
9193,386617,KCTD8
13899,386618,KCTD4
7444,386672,KRTAP10-4
2899,386674,KRTAP10-6
9359,386675,KRTAP10-7
2437,386676,KRTAP10-9
17782,386677,KRTAP10-1
1669,386678,KRTAP10-11
15483,386680,KRTAP10-5
10367,386681,KRTAP10-8
5107,386682,KRTAP10-3
1047,386683,KRTAP12-3
15538,386685,KRTAP10-12
3677,386724,AMIGO3
9106,386746,MRGPRG
6784,386757,SLC6A10P
894,3868,KRT16
6263,387,RHOA
17029,387032,ZKSCAN4
4295,387036,GUSBP2
14844,387043,RPL13AP
17844,387066,SNHG5
16972,387104,SOGA3
4829,387129,NPSR1
5993,3872,KRT17
17912,387254,SLC7A5P2
12333,387264,KRTAP5-1
8627,387266,KRTAP5-3
5939,387267,KRTAP5-4
2784,387273,KRTAP5-10
11167,387316,VN1R10P
3775,387332,TBPL2
5836,387338,NSUN4
8532,387357,THEMIS
15547,387496,RASL11A
271,387509,GPR153
10453,387522,TMEM189-UBE2V1
13207,387559,FGF7P1
264,387590,TPTEP1
1292,387597,ILDR2
4876,387601,SLC22A25
10719,387640,SKIDA1
10569,387646,LRRC37A6P
11820,387680,FAM21A
8020,387694,SH2D4B
5935,387700,SLC16A12
12277,387712,ENO4
12700,387718,TEX36
5749,387733,IFITM5
8209,387748,OR56B1
3746,387751,GVINP1
3096,387755,INSC
13574,387758,FIBIN
16455,387763,C11ORF96
2278,387775,SLC22A10
9639,387787,LIPT2
13143,387804,VSTM5
2795,387815,OR8G3P
16310,387836,CLEC2A
15625,387841,RPL13AP20
18390,387845,EEF1A1P16
14902,387849,REP15
15048,387882,C12ORF75
15371,387885,CCDC42B
5438,387890,TMEM233
5478,387893,SETD8
10228,387911,C1QTNF9B
15678,387914,SHISA2
16679,387921,NHLRC3
5087,387978,C14ORF23
7472,3880,KRT19
